id;code;name;province_code;canton_code;district_code
4746;5;Libertad;5;11;1
4747;6;Maravilla;5;11;1
4748;7;Matambú;5;11;1
4749;8;Palo de Jabón;5;11;1
4750;9;Pilangosta;5;11;1
4751;10;San Juan Bosco;5;11;1
4752;11;San Rafael;5;11;1
4753;12;Santa Elena (parte);5;11;1
4754;13;Varillal.;5;11;1
4755;1;Altos del Socorro;5;11;2
4756;2;Bajo Saltos;5;11;2
4757;3;Cabrera;5;11;2
4758;4;Cuesta Roja;5;11;2
4759;5;Delicias;5;11;2
4760;6;Guapinol;5;11;2
4761;7;Loros;5;11;2
4762;8;Mercedes;5;11;2
4763;9;Palmares;5;11;2
4764;10;Río Zapotal;5;11;2
4765;11;San Isidro;5;11;2
4766;12;Trinidad.;5;11;2
4767;1;Angostura;5;11;3
4768;2;Arbolito;5;11;3
4769;3;Cuesta Malanoche;5;11;3
4770;4;Estrada;5;11;3
4771;5;Jobo;5;11;3
4772;6;Lajas;5;11;3
4773;7;Quebrada Bonita (parte);5;11;3
4774;8;San Miguel;5;11;3
4775;9;Santa María.;5;11;3
4776;1;Avellana;5;11;4
4777;2;Pita Rayada;5;11;4
4778;3;Río Blanco Oeste;5;11;4
4779;4;Tres Quebradas.;5;11;4
4780;1;Angostura;6;1;1
4781;2;Carmen;6;1;1
4782;3;Cocal;6;1;1
4783;4;Playitas;6;1;1
4784;5;Pochote;6;1;1
4785;6;Pueblo Nuevo.;6;1;1
4786;7;Isla Bejuco;6;1;1
4787;8;Isla Caballo;6;1;1
4788;9;Palmar.;6;1;1
4789;1;Aranjuéz;6;1;2
4790;2;Brillante (parte);6;1;2
4791;3;Cebadilla;6;1;2
4792;4;Chapernal;6;1;2
4793;5;Palermo;6;1;2
4794;6;Pitahaya Vieja;6;1;2
4795;7;Rancho Grande;6;1;2
4796;8;San Marcos (parte);6;1;2
4797;9;Zapotal.;6;1;2
4798;1;Alto Pie de Paloma;6;1;3
4799;2;Cambalache;6;1;3
4800;3;Cocoroca;6;1;3
4801;4;Coyoles Motos;6;1;3
4802;5;Don Jaime;6;1;3
4803;6;Jarquín (parte);6;1;3
4804;7;Judas;6;1;3
4805;8;Laberinto;6;1;3
4806;9;Lagarto;6;1;3
4807;10;Malinche;6;1;3
4808;11;Morales;6;1;3
4809;12;Pita;6;1;3
4810;13;Playa Coco;6;1;3
4811;14;Pocitos;6;1;3
4812;15;Punta Morales;6;1;3
4813;16;San Agustín;6;1;3
4814;17;San Gerardo;6;1;3
4815;18;Santa Juana;6;1;3
4816;19;Sarmiento;6;1;3
4817;20;Terrero;6;1;3
4818;21;Vanegas;6;1;3
4819;22;Yomalé.;6;1;3
4820;1;Alto Fresca;6;1;4
4821;2;Bajo Mora;6;1;4
4822;3;Balsa;6;1;4
4823;4;Balso;6;1;4
4824;5;Bijagua;6;1;4
4825;6;Brisas;6;1;4
4826;7;Cabo Blanco;6;1;4
4827;8;Camaronal;6;1;4
4828;9;Cantil;6;1;4
4829;10;Cañablancal;6;1;4
4830;11;Cerro Frío;6;1;4
4831;12;Cerro Indio;6;1;4
4832;13;Cerro Pando;6;1;4
4833;14;Corozal;6;1;4
4834;15;Coto;6;1;4
4835;16;Cuajiniquil;6;1;4
4836;17;Chanchos;6;1;4
4837;18;Chiqueros;6;1;4
4838;19;Dominica;6;1;4
4839;20;El Mora;6;1;4
4840;21;Encanto;6;1;4
4841;22;Fresca;6;1;4
4842;23;Gloria;6;1;4
4843;24;Golfo;6;1;4
4844;25;Guabo;6;1;4
4845;26;Guadalupe;6;1;4
4846;27;Ilusión;6;1;4
4847;28;Isla Venado;6;1;4
4848;29;Jicaral;6;1;4
4849;30;Juan de León;6;1;4
4850;31;Milpa;6;1;4
4851;32;Montaña Grande;6;1;4
4852;33;Níspero;6;1;4
4853;34;Nubes;6;1;4
4854;35;Once Estrellas;6;1;4
4855;36;Piedades;6;1;4
4856;37;Pilas de Canjel;6;1;4
4857;38;Punta de Cera;6;1;4
4858;39;Río Seco;6;1;4
4859;40;Sahíno;6;1;4
4860;41;San Blas;6;1;4
4861;42;San Miguel;6;1;4
4862;43;San Miguel de Río Blanco;6;1;4
4863;44;San Pedro;6;1;4
4864;45;San Rafael;6;1;4
4865;46;San Ramón de Río Blanco;6;1;4
4866;47;Santa Rosa;6;1;4
4867;48;Tigra;6;1;4
4868;49;Tres Ríos;6;1;4
4869;50;Tronconal;6;1;4
4870;51;Unión;6;1;4
4871;52;Vainilla.;6;1;4
4872;1;Angeles;6;1;5
4873;2;Astro Blanco;6;1;5
4874;3;Bajo Negro;6;1;5
4875;4;Cabeceras de Río Seco;6;1;5
4876;5;Campiñas;6;1;5
4877;6;Cerro Brujo;6;1;5
4878;7;Concepción;6;1;5
4879;8;Curú;6;1;5
4880;9;Dulce Nombre;6;1;5
4881;10;Espaveles;6;1;5
4882;11;Esperanza;6;1;5
4883;12;Flor;6;1;5
4884;13;Gigante;6;1;5
4885;14;Guaria;6;1;5
4886;15;Higueronal;6;1;5
4887;16;Isla Cedros;6;1;5
4888;17;Isla Jesucita;6;1;5
4889;18;Isla Tortuga;6;1;5
4890;19;Leona;6;1;5
4891;20;Mango;6;1;5
4892;21;Naranjo;6;1;5
4893;22;Pánica;6;1;5
4894;23;Paraíso;6;1;5
4895;24;Playa Blanca;6;1;5
4896;25;Playa Cuchillo;6;1;5
4897;26;Pochote;6;1;5
4898;27;Punta del Río;6;1;5
4899;28;Quebrada Bonita;6;1;5
4900;29;Río Grande;6;1;5
4901;30;Río Guarial;6;1;5
4902;31;Río Seco;6;1;5
4903;32;Rivas;6;1;5
4904;33;San Fernando;6;1;5
4905;34;San Luis;6;1;5
4906;35;San Pedro;6;1;5
4907;36;San Rafael;6;1;5
4908;37;San Vicente;6;1;5
4909;38;Santa Cecilia;6;1;5
4910;39;Santa Lucía;6;1;5
4911;40;Santa Rosa;6;1;5
4912;41;Sonzapote;6;1;5
4913;42;Tronco Negro;6;1;5
4914;43;Valle Azul;6;1;5
4915;44;Vueltas.;6;1;5
4916;1;Abangaritos;6;1;6
4917;2;Camarita;6;1;6
4918;3;Costa de Pájaros;6;1;6
4919;4;Coyolito (parte);6;1;6
4920;5;Cuesta Portillo.;6;1;6
4921;1;Alto Méndez;6;1;7
4922;2;Altos Fernández;6;1;7
4923;3;Ángeles;6;1;7
4924;4;Guaria;6;1;7
4925;5;Lajón;6;1;7
4926;6;San Antonio;6;1;7
4927;7;Santa Rosa;6;1;7
4928;8;Surtubal;6;1;7
4929;9;Veracruz.;6;1;7
4930;1;Rioja.;6;1;8
4931;2;Obregón;6;1;8
4932;3;San Joaquín;6;1;8
4933;4;San Miguel;6;1;8
4934;5;San Miguelito;6;1;8
4935;6;Santa Ana.;6;1;8
4936;1;Cerro Plano;6;1;9
4937;2;Cuesta Blanca;6;1;9
4938;3;Lindora;6;1;9
4939;4;Llanos;6;1;9
4940;5;Monte Verde;6;1;9
4941;6;San Luis.;6;1;9
4942;1;Abuela;6;1;11
4943;2;Arío;6;1;11
4944;3;Bajos de Arío;6;1;11
4945;4;Bajos de Fernández;6;1;11
4946;5;Bello Horizonte;6;1;11
4947;6;Betel;6;1;11
4948;7;Cabuya;6;1;11
4949;8;Canaán;6;1;11
4950;9;Cañada;6;1;11
4951;10;Caño Seco Abajo;6;1;11
4952;11;Caño Seco Arriba;6;1;11
4953;12;Caño Seco Enmedio;6;1;11
4954;13;Carmen;6;1;11
4955;14;Cedro;6;1;11
4956;15;Cerital;6;1;11
4957;16;Cerro Buenavista;6;1;11
4958;17;Cocal;6;1;11
4959;18;Cocalito;6;1;11
4960;19;Delicias;6;1;11
4961;20;Malpaís;6;1;11
4962;21;Montezuma;6;1;11
4963;22;Muelle;6;1;11
4964;23;Pachanga;6;1;11
4965;24;Pavón;6;1;11
4966;25;Pénjamo;6;1;11
4967;26;Piedra Amarilla;6;1;11
4968;27;Pita;6;1;11
4969;28;Río Enmedio;6;1;11
4970;29;Río Frío;6;1;11
4971;30;Río Negro;6;1;11
4972;31;San Antonio;6;1;11
4973;32;San Isidro;6;1;11
4974;33;San Jorge;6;1;11
4975;34;San Ramón;6;1;11
4976;35;Santa Clemencia;6;1;11
4977;36;Santa Fe;6;1;11
4978;37;Santa Teresa;6;1;11
4979;38;Santiago;6;1;11
4980;39;Tacotales;6;1;11
4981;40;Tambor;6;1;11
4982;41;Villalta.;6;1;11
4983;1;Camboya;6;1;12
4984;2;Carrizal;6;1;12
4985;3;Chacarita;6;1;12
4986;4;Chacarita Norte;6;1;12
4987;5;Fertica;6;1;12
4988;6;Fray Casiano;6;1;12
4989;7;Huerto;6;1;12
4990;8;Lindavista;6;1;12
4991;9;Pueblo Redondo;6;1;12
4992;10;Reyes;6;1;12
4993;11;San Isidro;6;1;12
4994;12;Santa Eduvigis;6;1;12
4995;13;Tanque;6;1;12
4996;14;Veinte de Noviembre.;6;1;12
4997;1;Bocana;6;1;13
4998;2;Lagartero;6;1;13
4999;3;Montero;6;1;13
5000;4;Pilas;6;1;13
5001;5;Pochote;6;1;13
5002;6;Puerto Coloradito;6;1;13
5003;7;Puerto Mauricio;6;1;13
5004;8;Puerto Palito.;6;1;13
5005;1;Acapulco;6;1;14
5006;2;Aranjuecito;6;1;14
5007;3;Chapernalito;6;1;14
5008;4;Claraboya;6;1;14
5009;5;Coyolar;6;1;14
5010;6;Quebrada Honda;6;1;14
5011;7;San Marcos (parte).;6;1;14
5012;1;Boca de Barranca;6;1;15
5013;2;Chagüite;6;1;15
5014;3;El Roble.;6;1;15
5015;1;Poblados. Arancibia Norte;6;1;16
5016;2;Arancibia Sur;6;1;16
5017;3;Lagunas;6;1;16
5018;4;Ojo de Agua;6;1;16
5019;5;Rincón;6;1;16
5020;6;San Martín Norte;6;1;16
5021;7;San Martín Sur.;6;1;16
5022;1;Marañonal (parte);6;2;1
5023;2;Mojón;6;2;1
5024;3;Tejar.;6;2;1
5025;4;Gregg;6;2;1
5026;5;Humo;6;2;1
5027;6;Mojoncito;6;2;1
5028;7;Pan de Azúcar.;6;2;1
5029;1;Jocote;6;2;2
5030;2;Juanilama;6;2;2
5031;3;San Juan Chiquito.;6;2;2
5032;1;Marañonal (parte).;6;2;3
5033;2;Bruselas;6;2;3
5034;3;Guapinol;6;2;3
5035;4;Nances;6;2;3
5036;5;San Roque.;6;2;3
5037;1;Alto Corteza;6;2;4
5038;2;Barón;6;2;4
5039;3;Facio;6;2;4
5040;4;Llanada del Cacao;6;2;4
5041;5;Maratón.;6;2;4
5042;1;Cerrillos;6;2;5
5043;2;Mesetas Abajo;6;2;5
5044;3;Mesetas Arriba;6;2;5
5045;4;Peña Blanca;6;2;5
5046;5;Pretiles;6;2;5
5047;6;Quebradas;6;2;5
5048;7;Sabana Bonita.;6;2;5
5049;1;Alto de Las Mesas;6;2;6
5050;2;Artieda;6;2;6
5051;3;Caldera;6;2;6
5052;4;Cabezas;6;2;6
5053;5;Cambalache;6;2;6
5054;6;Cascabel;6;2;6
5055;7;Corralillo;6;2;6
5056;8;Cuesta Jocote;6;2;6
5057;9;Figueroa;6;2;6
5058;10;Finca Brazo Seco;6;2;6
5059;11;Finca Cortijo;6;2;6
5060;12;Guardianes de La Piedra;6;2;6
5061;13;Hacienda La Moncha;6;2;6
5062;14;Hacienda Mata de Guinea;6;2;6
5063;15;Hacienda Playa Linda;6;2;6
5064;16;Hacienda Salinas;6;2;6
5065;17;Jesús María;6;2;6
5066;18;Quebrada Honda;6;2;6
5067;19;Salinas;6;2;6
5068;20;San Antonio;6;2;6
5069;21;Silencio;6;2;6
5070;22;Tivives;6;2;6
5071;23;Villanueva.;6;2;6
5072;1;Alto Buenos Aires;6;3;1
5073;2;Lomas.;6;3;1
5074;3;Alto Alejo;6;3;1
5075;4;Alto Brisas;6;3;1
5076;5;Alto Calderón;6;3;1
5077;6;Bajo Brisas;6;3;1
5078;7;Bolas;6;3;1
5079;8;Brujo;6;3;1
5080;9;Cabagra (parte);6;3;1
5081;10;Caracol;6;3;1
5082;11;Ceibo;6;3;1
5083;12;Colepato;6;3;1
5084;13;El Carmen;6;3;1
5085;14;Guanacaste;6;3;1
5086;15;Guadalupe;6;3;1
5087;16;López;6;3;1
5088;17;Los Altos;6;3;1
5089;18;Llano Verde;6;3;1
5090;19;Machomontes;6;3;1
5091;20;Palmital;6;3;1
5092;21;Paraíso (Ánimas);6;3;1
5093;22;Paso Verbá;6;3;1
5094;23;Piñera;6;3;1
5095;24;Platanares;6;3;1
5096;25;Potrero Cerrado;6;3;1
5097;26;Puente de Salitre;6;3;1
5098;27;Río Azul;6;3;1
5099;28;Salitre;6;3;1
5100;29;San Carlos;6;3;1
5101;30;San Luis (Florida);6;3;1
5102;31;San Miguel Este;6;3;1
5103;32;San Miguel Oeste;6;3;1
5104;33;San Vicente;6;3;1
5105;34;Santa Cruz;6;3;1
5106;35;Santa Eduvigis;6;3;1
5107;36;Santa Marta;6;3;1
5108;37;Sipar;6;3;1
5109;38;Ujarrás;6;3;1
5110;39;Villahermosa;6;3;1
5111;40;Yheri.;6;3;1
5112;1;Altamira;6;3;2
5113;2;Ángel Arriba;6;3;2
5114;3;Bajos del Río Grande;6;3;2
5115;4;Cacao;6;3;2
5116;5;Convento;6;3;2
5117;6;Cordoncillo;6;3;2
5118;7;Los Ángeles;6;3;2
5119;8;Longo Mai;6;3;2
5120;9;Peje;6;3;2
5121;10;Quebradas;6;3;2
5122;11;Río Grande;6;3;2
5123;12;Sabanilla;6;3;2
5124;13;Sonador;6;3;2
5125;14;Tarise;6;3;2
5126;15;Tres Ríos;6;3;2
5127;16;Ultrapez.;6;3;2
5128;1;Alto La Cruz.;6;3;3
5129;2;Alto Tigre;6;3;3
5130;3;Ángeles;6;3;3
5131;4;Boca Limón;6;3;3
5132;5;Brazos de Oro;6;3;3
5133;6;Cabagra (parte);6;3;3
5134;7;Campo Alegre;6;3;3
5135;8;Capri;6;3;3
5136;9;Caracol;6;3;3
5137;10;Caracucho;6;3;3
5138;11;Clavera;6;3;3
5139;12;Colegallo;6;3;3
5140;13;Copal;6;3;3
5141;14;Coto Brus (parte);6;3;3
5142;15;Cuesta Marañones;6;3;3
5143;16;Delicias;6;3;3
5144;17;Garrote;6;3;3
5145;18;Guácimo;6;3;3
5146;19;Guaria;6;3;3
5147;20;Helechales;6;3;3
5148;21;Jabillo;6;3;3
5149;22;Jorón;6;3;3
5150;23;Juntas;6;3;3
5151;24;Lucha;6;3;3
5152;25;Maravilla;6;3;3
5153;26;Mesas;6;3;3
5154;27;Mirador;6;3;3
5155;28;Montelimar;6;3;3
5156;29;Mosca;6;3;3
5157;30;Palmira;6;3;3
5158;31;Paso Real;6;3;3
5159;32;Peje;6;3;3
5160;33;Pita;6;3;3
5161;34;Platanillal;6;3;3
5162;35;Quijada;6;3;3
5163;36;Río Coto;6;3;3
5164;37;San Antonio;6;3;3
5165;38;San Carlos;6;3;3
5166;39;San Rafael de Cabagra;6;3;3
5167;40;Santa Cecilia;6;3;3
5168;41;Singri;6;3;3
5169;42;Tablas;6;3;3
5170;43;Tamarindo;6;3;3
5171;44;Térraba;6;3;3
5172;45;Tres Colinas;6;3;3
5173;46;Tierras Negras;6;3;3
5174;47;Volcancito;6;3;3
5175;48;Vueltas.;6;3;3
5176;1;Alto del Mojón;6;3;4
5177;2;Bellavista;6;3;4
5178;3;Cajón;6;3;4
5179;4;Curré;6;3;4
5180;5;Chamba;6;3;4
5181;6;Changuenita;6;3;4
5182;7;Doboncragua;6;3;4
5183;8;Iguana;6;3;4
5184;9;Kuibín;6;3;4
5185;10;Lagarto;6;3;4
5186;11;Mano de Tigre;6;3;4
5187;12;Miravalles;6;3;4
5188;13;Ojo de Agua (parte);6;3;4
5189;14;Presa;6;3;4
5190;15;Puerto Nuevo;6;3;4
5191;16;Sabanas (Barranco) (parte);6;3;4
5192;17;San Joaquín;6;3;4
5193;18;Santa Cruz;6;3;4
5194;19;Tigre;6;3;4
5195;20;Tres Ríos.;6;3;4
5196;1;Alto Pilas;6;3;5
5197;2;Bajo Pilas;6;3;5
5198;3;Bijagual;6;3;5
5199;4;Ceibón;6;3;5
5200;5;Concepción (La Danta);6;3;5
5201;6;Dibujada;6;3;5
5202;7;Fortuna;6;3;5
5203;8;La Gloria (Los Mangos);6;3;5
5204;9;Laguna;6;3;5
5205;10;Ojo de Agua;6;3;5
5206;11;Paso La Tinta;6;3;5
5207;12;Pueblo Nuevo;6;3;5
5208;13;Sabanas (Barranco parte);6;3;5
5209;14;Silencio;6;3;5
5210;15;Tumbas.;6;3;5
5211;1;Aguas Frescas;6;3;6
5212;2;Alto Esmeralda;6;3;6
5213;3;Ángeles;6;3;6
5214;4;Bajo Dioses;6;3;6
5215;5;Bajo Maíz;6;3;6
5216;6;Bolsa;6;3;6
5217;7;Cedral (Boquete);6;3;6
5218;8;Escuadra;6;3;6
5219;9;Filadelfia (Aguabuena);6;3;6
5220;10;Guagaral;6;3;6
5221;11;Jabillo;6;3;6
5222;12;Jalisco;6;3;6
5223;13;Laguna;6;3;6
5224;14;Lajas;6;3;6
5225;15;Maíz de Boruca;6;3;6
5226;16;Mallal;6;3;6
5227;17;Nubes;6;3;6
5228;18;Ojo de Agua (parte);6;3;6
5229;19;San Luis;6;3;6
5230;20;Virgen.;6;3;6
5231;1;Alto Cacao;6;3;7
5232;2;Bajo Mamey;6;3;7
5233;3;Bonga;6;3;7
5234;4;Cacique;6;3;7
5235;5;Cantú;6;3;7
5236;6;Cruces;6;3;7
5237;7;Limón;6;3;7
5238;8;Paraíso;6;3;7
5239;9;Pataste;6;3;7
5240;10;Pilón;6;3;7
5241;11;Quebrada Bonita;6;3;7
5242;12;San Luis;6;3;7
5243;13;Santa Lucía;6;3;7
5244;14;Santa María;6;3;7
5245;15;Tres Ríos;6;3;7
5246;16;Vegas de Chánguena;6;3;7
5247;17;Vuelta Campana;6;3;7
5248;18;Zapotal.;6;3;7
5249;1;Almácigo;6;3;8
5250;2;Altamira;6;3;8
5251;3;Alto Sábalo;6;3;8
5252;4;Bajo Sábalo;6;3;8
5253;5;Bajos de Coto;6;3;8
5254;6;Biolley;6;3;8
5255;7;Carmen;6;3;8
5256;8;Hamacas;6;3;8
5257;9;Guayacán;6;3;8
5258;10;Manzano;6;3;8
5259;11;Naranjos;6;3;8
5260;12;Puna.;6;3;8
5261;1;Achiote;6;3;9
5262;2;Alto Achiote;6;3;9
5263;3;Cañas;6;3;9
5264;4;Guadalajara;6;3;9
5265;5;Llano Bonito;6;3;9
5266;6;Oasis;6;3;9
5267;7;San Rafael;6;3;9
5268;8;Santa Cecilia;6;3;9
5269;9;Santa María;6;3;9
5270;10;Santa Rosa;6;3;9
5271;11;Socorro.;6;3;9
5272;1;Alto Pavones;6;4;1
5273;2;Bajo Zamora;6;4;1
5274;3;Barbudal;6;4;1
5275;4;Bellavista;6;4;1
5276;5;Brillante (parte);6;4;1
5277;6;Cabuyal;6;4;1
5278;7;Delicias;6;4;1
5279;8;Fraijanes;6;4;1
5280;9;Lagunilla;6;4;1
5281;10;Río Seco;6;4;1
5282;11;Tajo Alto;6;4;1
5283;12;Trinidad;6;4;1
5284;13;Zagala Vieja;6;4;1
5285;14;Zamora;6;4;1
5286;15;Zapotal (parte).;6;4;1
5287;1;Bajo Caliente (parte);6;4;2
5288;2;Cedral;6;4;2
5289;3;Laguna;6;4;2
5290;4;Micas;6;4;2
5291;5;Palmital;6;4;2
5292;6;San Buenaventura;6;4;2
5293;7;Velásquez;6;4;2
5294;8;Ventanas;6;4;2
5295;9;Zagala Nueva.;6;4;2
5296;1;Aguabuena;6;4;3
5297;2;Ciruelas;6;4;3
5298;3;Cuatro Cruces;6;4;3
5299;4;Isla;6;4;3
5300;5;Santa Rosa;6;4;3
5301;6;Tiocinto.;6;4;3
5302;1;Canadá;6;5;1
5303;2;Cementerio;6;5;1
5304;3;Cinco Esquinas;6;5;1
5305;4;Precario;6;5;1
5306;5;Pueblo Nuevo;6;5;1
5307;6;Renacimiento;6;5;1
5308;7;Yuca.;6;5;1
5309;8;Balsar;6;5;1
5310;9;Bocabrava;6;5;1
5311;10;Bocachica;6;5;1
5312;11;Cerrón;6;5;1
5313;12;Coronado;6;5;1
5314;13;Chontales;6;5;1
5315;14;Delicias;6;5;1
5316;15;Embarcadero;6;5;1
5317;16;Fuente;6;5;1
5318;17;Isla Sorpresa;6;5;1
5319;18;Lindavista;6;5;1
5320;19;Lourdes;6;5;1
5321;20;Ojochal;6;5;1
5322;21;Ojo de Agua;6;5;1
5323;22;Parcelas;6;5;1
5324;23;Pozo;6;5;1
5325;24;Punta Mala;6;5;1
5326;25;Punta Mala Arriba;6;5;1
5327;26;San Buenaventura;6;5;1
5328;27;San Juan;6;5;1
5329;28;San Marcos;6;5;1
5330;29;Tagual;6;5;1
5331;30;Tortuga Abajo;6;5;1
5332;31;Tres Ríos;6;5;1
5333;32;Vista de Térraba.;6;5;1
5334;1;Betania;6;5;2
5335;2;Once de Abril;6;5;2
5336;3;Palmar Sur.;6;5;2
5337;4;Alemania;6;5;2
5338;5;Alto Ángeles;6;5;2
5339;6;Alto Encanto;6;5;2
5340;7;Alto Montura;6;5;2
5341;8;Bellavista;6;5;2
5342;9;Calavera;6;5;2
5343;10;Cansot;6;5;2
5344;11;Cañablancal (Este);6;5;2
5345;12;Cañablancal (Oeste) Coobó (Progreso);6;5;2
5346;13;Coquito;6;5;2
5347;14;Gorrión;6;5;2
5348;15;Jalaca (parte);6;5;2
5349;16;Olla Cero;6;5;2
5350;17;Palma;6;5;2
5351;18;Paraíso;6;5;2
5352;19;Primero de Marzo;6;5;2
5353;20;Puerta del Sol;6;5;2
5354;21;San Cristóbal;6;5;2
5355;22;San Francisco (Tinoco);6;5;2
5356;23;San Gabriel;6;5;2
5357;24;San Isidro;6;5;2
5358;25;San Rafael;6;5;2
5359;26;Santa Elena;6;5;2
5360;27;Silencio;6;5;2
5361;28;Trocha;6;5;2
5362;29;Vergel;6;5;2
5363;30;Victoria;6;5;2
5364;31;Zapote.;6;5;2
5365;1;Ajuntaderas;6;5;3
5366;2;Alto Los Mogos;6;5;3
5367;3;Alto San Juan;6;5;3
5368;4;Bahía Chal;6;5;3
5369;5;Bajos Matías;6;5;3
5370;6;Barco;6;5;3
5371;7;Bejuco;6;5;3
5372;8;Boca Chocuaco;6;5;3
5373;9;Gallega;6;5;3
5374;10;Camíbar;6;5;3
5375;11;Campo de Aguabuena;6;5;3
5376;12;Cantarrana;6;5;3
5377;13;Charcos;6;5;3
5378;14;Chocuaco;6;5;3
5379;15;Garrobo;6;5;3
5380;16;Guabos;6;5;3
5381;17;Isidora;6;5;3
5382;18;Islotes;6;5;3
5383;19;Jalaca (parte);6;5;3
5384;20;Julia;6;5;3
5385;21;Miramar;6;5;3
5386;22;Mogos;6;5;3
5387;23;Monterrey;6;5;3
5388;24;Playa Palma;6;5;3
5389;25;Playitas;6;5;3
5390;26;Potrero;6;5;3
5391;27;Puerto Escondido;6;5;3
5392;28;Rincón;6;5;3
5393;29;Sábalo;6;5;3
5394;30;San Gerardo;6;5;3
5395;31;San Juan;6;5;3
5396;32;Taboga;6;5;3
5397;33;Taboguita;6;5;3
5398;34;Tigre;6;5;3
5399;35;Varillal.;6;5;3
5400;1;Bahía;6;5;4
5401;2;Ballena;6;5;4
5402;3;Brisas;6;5;4
5403;4;Cambutal;6;5;4
5404;5;Dominical;6;5;4
5405;6;Dominicalito;6;5;4
5406;7;Escaleras;6;5;4
5407;8;Piedra Achiote;6;5;4
5408;9;Piñuela;6;5;4
5409;10;Playa Hermosa;6;5;4
5410;11;Poza Azul;6;5;4
5411;12;Puerto Nuevo;6;5;4
5412;13;Quebrada Grande;6;5;4
5413;14;Rocas Amancio;6;5;4
5414;15;San Josecito;6;5;4
5415;16;San Martín;6;5;4
5416;17;Tortuga Arriba;6;5;4
5417;18;Ventanas.;6;5;4
5418;1;Ángeles;6;5;5
5419;2;Bellavista;6;5;5
5420;3;Calera;6;5;5
5421;4;Cerro Oscuro;6;5;5
5422;5;Chacarita;6;5;5
5423;6;Fila;6;5;5
5424;7;Finca Alajuela;6;5;5
5425;8;Finca Guanacaste;6;5;5
5426;9;Finca Puntarenas;6;5;5
5427;10;Florida;6;5;5
5428;11;Guaria;6;5;5
5429;12;Kilómetro 40;6;5;5
5430;13;Navidad;6;5;5
5431;14;Nubes;6;5;5
5432;15;Porvenir;6;5;5
5433;16;Rincón Caliente;6;5;5
5434;17;Salamá;6;5;5
5435;18;San Martín;6;5;5
5436;19;Santa Cecilia;6;5;5
5437;20;Santa Rosa;6;5;5
5438;21;Sinaí;6;5;5
5439;22;Venecia;6;5;5
5440;23;Villa Bonita;6;5;5
5441;24;Villa Colón.;6;5;5
5442;1;Ángeles;6;5;6
5443;2;Banegas;6;5;6
5444;3;Boca Ganado;6;5;6
5445;4;Campanario;6;5;6
5446;5;Caletas;6;5;6
5447;6;Guerra;6;5;6
5448;7;Planes;6;5;6
5449;8;Progreso;6;5;6
5450;9;Quebrada Ganado;6;5;6
5451;10;Rancho Quemado;6;5;6
5452;11;Riyito;6;5;6
5453;12;San Josecito (Rincón);6;5;6
5454;13;San Pedrillo.;6;5;6
5455;1;Boca Vieja;6;6;1
5456;2;Cocal;6;6;1
5457;3;Colinas del Este;6;6;1
5458;4;Inmaculada;6;6;1
5459;5;Junta Naranjo;6;6;1
5460;6;La Zona;6;6;1
5461;7;Rancho Grande.;6;6;1
5462;8;Anita;6;6;1
5463;9;Bartolo;6;6;1
5464;10;Boca Naranjo;6;6;1
5465;11;Cañas;6;6;1
5466;12;Cañitas;6;6;1
5467;13;Cerritos;6;6;1
5468;14;Cerros;6;6;1
5469;15;Damas;6;6;1
5470;16;Delicias;6;6;1
5471;17;Espadilla;6;6;1
5472;18;Estero Damas;6;6;1
5473;19;Estero Garita;6;6;1
5474;20;Gallega;6;6;1
5475;21;Llamarón;6;6;1
5476;22;Llorona;6;6;1
5477;23;Managua;6;6;1
5478;24;Manuel Antonio;6;6;1
5479;25;Marítima;6;6;1
5480;26;Mona;6;6;1
5481;27;Papaturro;6;6;1
5482;28;Paquita;6;6;1
5483;29;Pastora;6;6;1
5484;30;Quebrada Azul;6;6;1
5485;31;Rey;6;6;1
5486;32;Ríos;6;6;1
5487;33;Roncador;6;6;1
5488;34;San Rafael.;6;6;1
5489;1;Dos Bocas;6;6;2
5490;2;Guabas;6;6;2
5491;3;Guápil;6;6;2
5492;4;Hatillo Nuevo;6;6;2
5493;5;Hatillo Viejo;6;6;2
5494;6;Laguna;6;6;2
5495;7;Nubes;6;6;2
5496;8;Palma Quemada;6;6;2
5497;9;Pasito;6;6;2
5498;10;Paso;6;6;2
5499;11;Paso Guanacaste;6;6;2
5500;12;Platanillo;6;6;2
5501;13;Playa Matapalo;6;6;2
5502;14;Portalón;6;6;2
5503;15;Punto de Mira;6;6;2
5504;16;Salitral;6;6;2
5505;17;Salsipuedes;6;6;2
5506;18;San Andrés;6;6;2
5507;19;Santo Domingo;6;6;2
5508;20;Silencio;6;6;2
5509;21;Tierras Morenas;6;6;2
5510;22;Tres Piedras (parte).;6;6;2
5511;1;Bijagual;6;6;3
5512;2;Buenos Aires;6;6;3
5513;3;Capital;6;6;3
5514;4;Concepción;6;6;3
5515;5;Cotos;6;6;3
5516;6;Londres;6;6;3
5517;7;Negro;6;6;3
5518;8;Pascua;6;6;3
5519;9;Paso Indios;6;6;3
5520;10;Paso Real;6;6;3
5521;11;Sábalo;6;6;3
5522;12;Santa Juana;6;6;3
5523;13;Tocorí;6;6;3
5524;14;Villanueva.;6;6;3
5525;1;Alamedas;6;7;1
5526;2;Bellavista;6;7;1
5527;3;Bolsa;6;7;1
5528;4;Disco;6;7;1
5529;5;Kilómetro 1;6;7;1
